Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8,Skill9,Skill10,Skill11,Skill12,Skill13,Surplus,persoon1,persoon2,persoon3,persoon4,persoon5,persoon6,Aantalpersonen,sum
1,1,1,1,0,0,1,1,1,1,1,1,1,10,12,9,8,20,20,20,3,11
1,1,1,1,1,1,0,1,1,1,1,0,1,11,6,3,2,20,20,20,3,11
1,1,1,1,1,1,1,1,1,0,1,0,1,11,11,4,2,20,20,20,3,11
1,0,1,1,0,1,1,1,1,1,1,1,1,11,12,7,1,20,20,20,3,11
1,1,1,1,0,0,1,1,1,1,1,1,1,11,12,7,5,20,20,20,3,11
1,1,1,1,0,0,1,1,1,1,1,1,1,11,12,8,7,20,20,20,3,11
1,1,1,1,1,1,1,1,1,0,1,0,1,12,11,8,2,20,20,20,3,11
1,1,1,1,1,1,0,1,1,1,1,1,1,4,10,2,0,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,0,1,1,4,11,5,0,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,4,11,6,0,20,20,20,3,12
1,1,0,1,1,1,1,1,1,1,1,1,1,4,11,8,0,20,20,20,3,12
1,1,1,0,1,1,1,1,1,1,1,1,1,5,5,4,1,20,20,20,3,12
1,1,1,1,1,0,1,1,1,1,1,1,1,6,9,5,4,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,6,10,4,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,6,11,5,4,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,6,11,7,0,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,6,11,10,7,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,6,12,11,0,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,6,12,11,10,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,7,3,2,0,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,7,6,2,0,20,20,20,3,12
1,1,1,1,0,1,1,1,1,1,1,1,1,7,9,5,3,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,7,10,5,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,7,10,8,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,0,1,1,7,11,5,1,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,7,11,5,3,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,7,11,6,1,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,7,11,6,5,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,7,11,8,5,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,7,11,8,6,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,7,12,4,1,20,20,20,3,12
1,1,1,1,1,0,1,1,1,1,1,1,1,7,12,5,4,20,20,20,3,12
1,1,1,1,1,0,1,1,1,1,1,1,1,7,12,8,4,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,8,9,2,0,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,8,10,9,2,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,8,11,7,4,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,0,1,1,8,11,9,5,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,8,11,9,6,20,20,20,3,12
1,1,0,1,1,1,1,1,1,1,1,1,1,8,11,9,8,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,8,11,10,2,20,20,20,3,12
1,1,1,1,0,1,1,1,1,1,1,1,1,8,12,5,1,20,20,20,3,12
1,1,1,1,0,1,1,1,1,1,1,1,1,8,12,5,3,20,20,20,3,12
1,1,1,1,0,1,1,1,1,1,1,1,1,8,12,8,1,20,20,20,3,12
1,1,1,1,0,1,1,1,1,1,1,1,1,8,12,8,3,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,8,12,11,4,20,20,20,3,12
1,1,1,1,1,1,1,1,1,0,1,1,1,9,4,2,1,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,9,4,3,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,9,5,4,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,9,6,4,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,9,7,2,0,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,9,10,7,2,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,9,11,7,1,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,9,11,7,3,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,9,11,7,6,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,9,12,2,0,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,9,12,10,2,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,9,12,11,1,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,9,12,11,3,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,9,12,11,6,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,10,5,3,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,10,6,5,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,0,1,1,1,10,8,2,1,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,10,8,3,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,10,8,5,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,10,8,6,2,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,10,11,9,7,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,10,12,11,9,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,11,9,3,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,11,9,6,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,0,1,1,1,11,11,2,1,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,11,11,3,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,11,11,5,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,0,1,11,11,6,2,20,20,20,3,12
1,0,1,1,1,1,1,1,1,1,1,1,1,11,12,11,7,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,12,7,3,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,12,7,6,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,12,12,3,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,12,12,6,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,13,9,7,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,13,12,9,2,20,20,20,3,12
1,1,1,1,1,1,0,1,1,1,1,1,1,14,12,7,2,20,20,20,3,12
1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,13,10,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,14,10,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,10,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,11,7,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,11,8,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,12,11,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,12,11,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,13,4,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,13,10,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,14,4,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,14,10,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,15,4,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,8,15,10,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,4,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,1,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,3,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,5,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,6,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,8,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,10,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,10,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,10,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,10,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,13,10,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,1,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,3,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,5,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,6,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,8,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,10,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,10,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,10,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,10,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,10,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,1,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,3,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,5,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,6,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,8,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,10,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,10,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,10,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,10,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,9,15,10,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,4,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,5,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,12,4,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,13,9,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,13,10,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,13,11,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,13,11,10,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,9,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,10,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,11,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,14,11,10,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,15,9,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,15,10,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,15,11,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,10,15,11,10,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,7,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,7,5,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,8,7,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,9,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,12,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,12,5,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,12,8,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,4,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,4,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,5,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,6,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,7,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,8,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,10,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,12,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,13,12,10,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,4,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,4,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,5,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,6,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,7,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,8,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,10,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,12,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,14,12,10,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,4,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,4,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,5,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,6,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,7,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,8,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,10,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,12,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,11,15,12,10,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,11,7,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,11,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,3,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,5,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,5,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,6,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,6,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,6,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,8,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,8,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,8,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,8,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,9,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,11,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,3,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,5,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,5,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,6,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,6,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,6,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,8,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,8,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,8,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,8,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,9,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,11,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,3,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,5,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,5,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,6,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,6,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,6,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,8,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,8,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,8,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,8,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,9,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,11,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,7,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,9,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,9,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,9,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,9,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,9,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,10,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,11,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,11,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,11,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,11,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,11,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,12,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,7,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,9,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,9,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,9,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,9,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,9,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,10,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,11,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,11,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,11,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,11,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,11,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,12,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,2,0,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,7,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,9,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,9,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,9,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,9,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,9,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,10,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,11,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,11,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,11,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,11,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,11,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,12,4,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,7,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,7,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,7,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,7,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,8,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,11,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,12,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,7,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,7,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,7,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,7,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,8,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,11,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,12,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,7,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,7,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,7,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,7,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,8,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,11,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,12,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,12,3,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,12,5,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,12,6,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,12,8,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,4,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,9,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,11,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,12,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,12,11,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,4,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,9,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,11,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,12,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,12,11,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,4,2,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,9,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,11,7,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,12,9,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,12,11,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,16,13,2,1,20,20,20,3,13
1,1,1,1,1,1,1,1,1,1,1,1,1,16,13,3,2,20,20,20,3,13
